"qseqid.x","gi","accession","mismatch_forward","forward_start","forward_stop","staxids","distinct_entries.x","qseqid.y","mismatch_reverse","reverse_start","reverse_stop","distinct_entries.y","product_length"
"forward_row_1","6092029","AB026595.1","2",363,341,"95693",2,"reverse_row_1","1",50,67,2,313
"forward_row_1","6092030","AB026596.1","3",425,403,"95701",2,"reverse_row_1","1",112,129,2,313
"forward_row_1","6092031","AB026597.1","1",402,380,"95689",2,"reverse_row_1","1",89,106,2,313
"forward_row_1","6092032","AB026598.1","2",396,374,"95713",2,"reverse_row_1","1",84,101,2,312
"forward_row_1","6092033","AB026599.1","2",425,403,"95714",2,"reverse_row_1","1",112,129,2,313
"forward_row_1","6092034","AB026600.1","3",418,396,"95709",2,"reverse_row_1","1",102,119,2,316
"forward_row_1","6092035","AB026601.1","3",418,396,"95707",2,"reverse_row_1","1",102,119,2,316
"forward_row_1","6092036","AB026602.1","3",381,359,"913165",2,"reverse_row_1","1",64,81,2,317
"forward_row_1","6092037","AB026603.1","3",383,361,"95711",2,"reverse_row_1","1",69,86,2,314
"forward_row_1","6092038","AB026604.1","3",417,395,"95720",2,"reverse_row_1","1",102,119,2,315
"forward_row_1","6092039","AB026605.1","2",402,380,"95721",2,"reverse_row_1","1",89,105,2,313
"forward_row_1","6092040","AB026606.1","3",425,403,"95694",2,"reverse_row_1","1",110,128,2,315
"forward_row_1","6092042","AB026608.1","2",425,403,"95703",2,"reverse_row_1","1",110,128,2,315
"forward_row_1","6092043","AB026609.1","3",376,354,"572354",2,"reverse_row_1","1",61,78,2,315
"forward_row_1","6092045","AB026611.1","3",422,400,"95717",2,"reverse_row_1","0",117,130,2,305
"forward_row_1","6092046","AB026612.1","3",413,391,"95712",2,"reverse_row_1","1",98,115,2,315
"forward_row_1","6092047","AB026613.1","2",429,407,"95715",2,"reverse_row_1","1",112,129,2,317
"forward_row_1","6092048","AB026614.1","2",423,401,"95719",2,"reverse_row_1","1",111,128,2,312
"forward_row_1","6092050","AB026616.1","1",400,378,"95705",2,"reverse_row_1","1",84,101,2,316
"forward_row_1","6092051","AB026617.1","3",403,381,"95710",2,"reverse_row_1","1",92,108,2,311
"forward_row_1","9712366","AB028813.1","2",352,378,"38245",2,"reverse_row_1","0",678,661,2,326
"forward_row_1","9712368","AB028814.1","2",367,393,"99193",2,"reverse_row_1","1",686,669,2,319
"forward_row_1","9712372","AB028816.1","3",376,403,"96753",2,"reverse_row_1","1",693,676,2,317
"forward_row_1","9712376","AB028818.1","3",387,413,"96755",2,"reverse_row_1","0",706,689,2,319
"forward_row_1","9712377","AB028819.1","3",379,405,"864585",2,"reverse_row_1","1",704,688,2,325
"forward_row_1","9712379","AB028821.1","3",373,399,"96758",2,"reverse_row_1","1",698,681,2,325
"forward_row_1","9712382","AB028822.1","3",379,406,"96759",2,"reverse_row_1","1",704,687,2,325
"forward_row_1","7288145","AB032521.1","1",90,117,"13676",2,"reverse_row_1","0",472,453,2,382
"forward_row_1","7288146","AB032522.1","1",90,117,"29150",2,"reverse_row_1","0",472,453,2,382
"forward_row_1","7959063","AB035098.1","3",392,370,"110502",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","7959064","AB035099.1","3",392,370,"110502",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","7959065","AB035100.1","3",392,370,"187318",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","7959066","AB035101.1","3",392,370,"187318",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","7959067","AB035102.1","3",393,371,"28586",2,"reverse_row_1","1",76,93,2,317
"forward_row_1","7959068","AB035103.1","3",392,370,"86798",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","7959069","AB035104.1","3",391,369,"86798",2,"reverse_row_1","1",75,92,2,316
"forward_row_1","7959070","AB035105.1","3",392,370,"86798",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","7959071","AB035106.1","3",392,370,"86798",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","7959072","AB035107.1","3",392,370,"110504",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","7959073","AB035108.1","3",392,370,"110504",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","7959074","AB035109.1","3",392,370,"110504",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","7959075","AB035110.1","3",391,369,"110503",2,"reverse_row_1","1",75,92,2,316
"forward_row_1","7959076","AB035111.1","3",392,370,"27457",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","7959077","AB035112.1","3",391,369,"28588",2,"reverse_row_1","1",76,93,2,315
"forward_row_1","7959079","AB035114.1","3",392,370,"27457",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","7959082","AB035117.1","3",392,370,"69614",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","7959083","AB035118.1","3",392,370,"69614",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","7959084","AB035119.1","3",392,370,"27457",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","7959085","AB035120.1","3",392,370,"27457",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","13516639","AB036178.1","3",309,289,"112919",2,"reverse_row_1","1",1,17,2,308
"forward_row_1","27530510","AB042156.1","2",800,827,"88701",2,"reverse_row_1","0",1176,1157,2,376
"forward_row_1","27530511","AB042157.1","2",798,825,"123230",2,"reverse_row_1","0",1175,1156,2,377
"forward_row_1","27530512","AB042158.1","2",788,815,"123232",2,"reverse_row_1","0",1150,1132,2,362
"forward_row_1","27530513","AB042159.1","3",789,816,"123234",2,"reverse_row_1","0",1169,1150,2,380
"forward_row_1","27530514","AB042160.1","3",790,817,"123236",2,"reverse_row_1","0",1166,1147,2,376
"forward_row_1","27530515","AB042161.1","3",792,819,"123240",2,"reverse_row_1","0",1167,1148,2,375
"forward_row_1","27530516","AB042162.1","2",791,818,"123240",2,"reverse_row_1","0",1166,1147,2,375
"forward_row_1","27530517","AB042163.1","2",793,820,"123504",2,"reverse_row_1","0",1168,1149,2,375
"forward_row_1","27530518","AB042164.1","2",793,820,"123243",2,"reverse_row_1","0",1167,1148,2,374
"forward_row_1","27530519","AB042165.1","3",791,818,"123245",2,"reverse_row_1","0",1167,1148,2,376
"forward_row_1","27530520","AB042166.1","3",791,818,"123247",2,"reverse_row_1","0",1167,1148,2,376
"forward_row_1","27530521","AB042167.1","3",796,823,"123249",2,"reverse_row_1","0",1171,1152,2,375
"forward_row_1","27530522","AB042168.1","2",794,821,"123251",2,"reverse_row_1","0",1169,1150,2,375
"forward_row_1","27530523","AB042169.1","3",793,820,"123253",2,"reverse_row_1","0",1169,1150,2,376
"forward_row_1","27530524","AB042170.1","3",790,817,"123255",2,"reverse_row_1","0",1165,1146,2,375
"forward_row_1","27530527","AB042173.1","3",792,819,"123325",2,"reverse_row_1","0",1167,1148,2,375
"forward_row_1","27530528","AB042174.1","3",793,820,"123327",2,"reverse_row_1","0",1169,1150,2,376
"forward_row_1","27530529","AB042175.1","3",805,831,"123328",2,"reverse_row_1","0",1179,1160,2,374
"forward_row_1","27530531","AB042177.1","3",805,831,"123331",2,"reverse_row_1","0",1180,1161,2,375
"forward_row_1","27530532","AB042178.1","3",817,841,"123333",2,"reverse_row_1","0",1181,1162,2,364
"forward_row_1","27530533","AB042179.1","2",802,828,"123335",2,"reverse_row_1","0",1176,1157,2,374
"forward_row_1","38453913","AB046473.2","1",2080,2105,"55117",2,"reverse_row_1","1",2467,2448,2,387
"forward_row_1","38453735","AB047825.1","2",2090,2117,"136490",2,"reverse_row_1","1",2481,2462,2,391
"forward_row_1","13365656","AB048736.1","3",392,370,"137260",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","13365657","AB048737.1","3",392,370,"86799",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","13365658","AB048738.1","3",392,370,"86799",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","13365659","AB048739.1","3",392,370,"137261",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","13365660","AB048740.1","3",392,370,"137261",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","13365661","AB048741.1","3",392,370,"137262",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","13365662","AB048742.1","3",392,370,"137262",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","13365663","AB048743.1","3",392,370,"27457",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","13365664","AB048744.1","3",392,370,"27457",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","13365665","AB048745.1","3",392,370,"137263",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","13365666","AB048746.1","3",392,370,"137263",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","13365667","AB048747.1","3",392,370,"86798",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","13365668","AB048748.1","3",391,369,"28588",2,"reverse_row_1","1",76,93,2,315
"forward_row_1","13365670","AB048750.1","3",391,369,"137264",2,"reverse_row_1","1",76,93,2,315
"forward_row_1","13365671","AB048751.1","3",391,369,"137264",2,"reverse_row_1","1",76,93,2,315
"forward_row_1","13365672","AB048752.1","3",392,370,"47773",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","13365673","AB048753.1","3",392,370,"47773",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","13365674","AB048754.1","3",391,369,"28588",2,"reverse_row_1","1",76,93,2,315
"forward_row_1","13365675","AB048755.1","3",392,370,"137042",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","13365676","AB048756.1","3",392,370,"137042",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","10945306","AB050156.1","3",1087,1111,"9600",2,"reverse_row_1","0",1436,1417,2,349
"forward_row_1","10945307","AB050157.1","3",1085,1109,"9600",2,"reverse_row_1","0",1434,1415,2,349
"forward_row_1","10945308","AB050158.1","3",1080,1104,"9600",2,"reverse_row_1","0",1429,1410,2,349
"forward_row_1","10945309","AB050159.1","3",975,999,"9600",2,"reverse_row_1","0",1324,1305,2,349
"forward_row_1","10945311","AB050161.1","3",1088,1113,"9600",2,"reverse_row_1","0",1437,1418,2,349
"forward_row_1","10945313","AB050163.1","3",1065,1090,"9600",2,"reverse_row_1","0",1414,1395,2,349
"forward_row_1","10945320","AB050170.1","3",1076,1100,"9600",2,"reverse_row_1","0",1425,1406,2,349
"forward_row_1","10945321","AB050171.1","3",1083,1108,"9600",2,"reverse_row_1","0",1432,1413,2,349
"forward_row_1","13122412","AB055887.1","3",807,834,"152770",2,"reverse_row_1","0",1184,1165,2,377
"forward_row_1","15594136","AB056728.1","3",88,108,"154796",2,"reverse_row_1","1",402,387,2,314
"forward_row_1","15594137","AB056729.1","3",88,110,"154796",2,"reverse_row_1","1",402,387,2,314
"forward_row_1","15594138","AB056730.1","3",88,110,"154797",2,"reverse_row_1","1",402,387,2,314
"forward_row_1","15594139","AB056731.1","3",88,110,"154797",2,"reverse_row_1","1",402,387,2,314
"forward_row_1","15594140","AB056732.1","3",88,110,"154797",2,"reverse_row_1","1",402,387,2,314
"forward_row_1","15594142","AB056734.1","3",88,110,"154793",2,"reverse_row_1","1",402,387,2,314
"forward_row_1","15594143","AB056735.1","3",88,110,"154798",2,"reverse_row_1","1",402,385,2,314
"forward_row_1","15594144","AB056736.1","3",88,110,"154798",2,"reverse_row_1","1",402,385,2,314
"forward_row_1","15594145","AB056737.1","3",88,110,"154799",2,"reverse_row_1","1",402,385,2,314
"forward_row_1","15594146","AB056738.1","3",88,110,"154785",2,"reverse_row_1","1",402,387,2,314
"forward_row_1","15594147","AB056739.1","3",88,110,"154800",2,"reverse_row_1","1",402,387,2,314
"forward_row_1","15594148","AB056740.1","3",88,110,"154794",2,"reverse_row_1","1",402,387,2,314
"forward_row_1","15594149","AB056741.1","3",88,110,"154801",2,"reverse_row_1","1",402,385,2,314
"forward_row_1","15594150","AB056742.1","3",88,110,"154786",2,"reverse_row_1","1",402,385,2,314
"forward_row_1","15594151","AB056743.1","3",88,110,"154795",2,"reverse_row_1","1",402,385,2,314
"forward_row_1","15594152","AB056744.1","3",89,111,"154787",2,"reverse_row_1","1",403,386,2,314
"forward_row_1","15594153","AB056745.1","3",89,111,"154789",2,"reverse_row_1","1",403,386,2,314
"forward_row_1","15594154","AB056746.1","3",89,111,"154791",2,"reverse_row_1","1",403,386,2,314
"forward_row_1","18147743","AB057390.1","3",383,410,"155317",2,"reverse_row_1","1",712,695,2,329
"forward_row_1","18147744","AB057391.1","3",387,413,"155307",2,"reverse_row_1","1",712,695,2,325
"forward_row_1","18147745","AB057392.1","3",378,404,"155308",2,"reverse_row_1","1",701,684,2,323
"forward_row_1","18147746","AB057393.1","2",376,403,"155309",2,"reverse_row_1","0",704,687,2,328
"forward_row_1","18147747","AB057394.1","3",375,402,"217863",2,"reverse_row_1","1",699,682,2,324
"forward_row_1","18147748","AB057395.1","3",374,401,"96428",2,"reverse_row_1","1",696,680,2,322
"forward_row_1","18147749","AB057396.1","3",376,403,"155310",2,"reverse_row_1","1",702,686,2,326
"forward_row_1","18147750","AB057397.1","3",377,404,"864816",2,"reverse_row_1","1",701,685,2,324
"forward_row_1","18147751","AB057398.1","3",374,401,"155311",2,"reverse_row_1","1",688,672,2,314
"forward_row_1","18147752","AB057399.1","2",373,400,"1191120",2,"reverse_row_1","0",700,683,2,327
"forward_row_1","18147754","AB057401.1","3",377,404,"217874",2,"reverse_row_1","1",701,685,2,324
"forward_row_1","18147755","AB057402.1","3",375,402,"155319",2,"reverse_row_1","1",697,680,2,322
"forward_row_1","18147757","AB057404.1","3",378,405,"155315",2,"reverse_row_1","1",702,686,2,324
"forward_row_1","15823724","AB058871.1","3",85,109,"79015",2,"reverse_row_1","0",440,424,2,355
"forward_row_1","15823725","AB058872.1","3",85,109,"79017",2,"reverse_row_1","0",440,424,2,355
"forward_row_1","15823726","AB058873.1","2",85,104,"71582",2,"reverse_row_1","0",442,426,2,357
"forward_row_1","15823727","AB058874.1","3",84,108,"79016",2,"reverse_row_1","0",439,423,2,355
"forward_row_1","15823728","AB058875.1","3",84,108,"79016",2,"reverse_row_1","0",439,423,2,355
"forward_row_1","15823729","AB058876.1","3",85,109,"8402",2,"reverse_row_1","0",438,422,2,353
"forward_row_1","15823730","AB058877.1","3",84,108,"8402",2,"reverse_row_1","0",438,422,2,354
"forward_row_1","15823731","AB058878.1","2",85,104,"156869",2,"reverse_row_1","0",439,423,2,354
"forward_row_1","15823732","AB058879.1","3",85,109,"156870",2,"reverse_row_1","0",439,423,2,354
"forward_row_1","15823734","AB058881.1","3",84,108,"133537",2,"reverse_row_1","0",440,424,2,356
"forward_row_1","15823735","AB058882.1","3",85,109,"8407",2,"reverse_row_1","0",440,424,2,355
"forward_row_1","15823736","AB058883.1","3",85,109,"156871",2,"reverse_row_1","0",440,424,2,355
"forward_row_1","15823737","AB058884.1","3",85,109,"156872",2,"reverse_row_1","0",441,425,2,356
"forward_row_1","338160344","AB070207.1","2",2128,2155,"42603",2,"reverse_row_1","0",2509,2490,2,381
"forward_row_1","152962848","AB070243.1","3",2112,2139,"169291",2,"reverse_row_1","0",2485,2468,2,373
"forward_row_1","20513271","AB074018.1","3",392,370,"47774",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","20513272","AB074019.1","3",392,370,"47774",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","20513273","AB074020.1","3",392,370,"87115",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","20513274","AB074021.1","3",392,370,"69615",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","20513275","AB074022.1","3",392,370,"87116",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","20513276","AB074023.1","3",392,370,"98807",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","20513277","AB074024.1","3",392,370,"98809",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","20513278","AB074025.1","3",392,370,"98809",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","20513279","AB074026.1","3",392,370,"98811",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","20513280","AB074027.1","3",392,370,"98811",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","20513281","AB074028.1","3",392,370,"59916",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","20513282","AB074029.1","3",392,370,"59916",2,"reverse_row_1","1",76,93,2,316
"forward_row_1","21624018","AB076701.1","1",47,74,"88663",2,"reverse_row_1","0",425,406,2,378
"forward_row_1","21624019","AB076702.1","1",47,74,"88663",2,"reverse_row_1","0",425,406,2,378
"forward_row_1","21624020","AB076703.1","1",47,74,"182780",2,"reverse_row_1","0",425,406,2,378
"forward_row_1","21624021","AB076704.1","1",47,74,"107241",2,"reverse_row_1","0",425,406,2,378
"forward_row_1","18496373","AB079256.1","1",90,117,"3358442",2,"reverse_row_1","0",465,446,2,375
"forward_row_1","121309333","AB080237.1","3",4362,4386,"118850",2,"reverse_row_1","1",4675,4658,2,313
"forward_row_1","29788168","AB083383.1","2",3063,3082,"7741",2,"reverse_row_1","1",3418,3402,2,355
"forward_row_1","29788182","AB083384.1","2",3063,3082,"7741",2,"reverse_row_1","1",3418,3402,2,355
"forward_row_1","29788196","AB083385.1","2",3063,3082,"7741",2,"reverse_row_1","1",3418,3402,2,355
"forward_row_1","21685532","AB084129.1","2",49,76,"72450",2,"reverse_row_1","0",423,404,2,374
"forward_row_1","21685533","AB084130.1","2",49,76,"192376",2,"reverse_row_1","0",422,403,2,373
"forward_row_1","21685534","AB084131.1","2",49,76,"192375",2,"reverse_row_1","0",423,404,2,374
"forward_row_1","21685535","AB084132.1","2",49,76,"192377",2,"reverse_row_1","0",423,404,2,374
"forward_row_1","21685536","AB084133.1","2",49,76,"192378",2,"reverse_row_1","0",423,404,2,374
"forward_row_1","21685537","AB084134.1","1",49,76,"175282",2,"reverse_row_1","0",423,404,2,374
"forward_row_1","21685538","AB084135.1","1",49,76,"192379",2,"reverse_row_1","0",423,404,2,374
"forward_row_1","24636558","AB084559.1","3",63,85,"136937",2,"reverse_row_1","1",446,430,2,383
"forward_row_1","24636561","AB084562.1","3",78,100,"194557",2,"reverse_row_1","1",466,449,2,388
"forward_row_1","24636564","AB084565.1","3",83,105,"194555",2,"reverse_row_1","1",468,452,2,385
"forward_row_1","24636566","AB084567.1","2",79,98,"194558",2,"reverse_row_1","1",465,448,2,386
"forward_row_1","25137509","AB085621.1","1",757,784,"196132",2,"reverse_row_1","0",1125,1106,2,368
"forward_row_1","29647368","AB093099.1","3",89,111,"210169",2,"reverse_row_1","1",403,386,2,314
"forward_row_1","29647369","AB093100.1","3",89,111,"210171",2,"reverse_row_1","1",403,386,2,314
"forward_row_1","29647370","AB093101.1","3",89,111,"210172",2,"reverse_row_1","1",403,386,2,314
"forward_row_1","29647371","AB093102.1","3",89,111,"210174",2,"reverse_row_1","1",404,387,2,315
"forward_row_1","29647372","AB093103.1","3",89,111,"210175",2,"reverse_row_1","1",403,386,2,314
"forward_row_1","29647373","AB093104.1","3",89,111,"210176",2,"reverse_row_1","1",403,386,2,314
"forward_row_1","29647374","AB093105.1","3",89,111,"210177",2,"reverse_row_1","1",403,386,2,314
"forward_row_1","29647376","AB093107.1","3",89,111,"210179",2,"reverse_row_1","1",403,386,2,314
"forward_row_1","29647377","AB093108.1","3",89,111,"210180",2,"reverse_row_1","1",403,386,2,314
"forward_row_1","29647378","AB093109.1","3",89,111,"210181",2,"reverse_row_1","1",403,386,2,314
"forward_row_1","29647380","AB093111.1","3",89,111,"210183",2,"reverse_row_1","1",403,386,2,314
"forward_row_1","29647381","AB093112.1","3",89,111,"210184",2,"reverse_row_1","1",403,386,2,314
"forward_row_1","29647382","AB093113.1","3",89,111,"210185",2,"reverse_row_1","1",403,386,2,314
"forward_row_1","29647383","AB093114.1","3",90,112,"210186",2,"reverse_row_1","1",404,387,2,314
"forward_row_1","29647384","AB093115.1","3",90,112,"210187",2,"reverse_row_1","1",404,387,2,314
"forward_row_1","29647385","AB093116.1","3",89,111,"210188",2,"reverse_row_1","1",403,386,2,314
"forward_row_1","29647386","AB093117.1","3",89,111,"210189",2,"reverse_row_1","1",403,386,2,314
"forward_row_1","29647387","AB093118.1","3",89,111,"210190",2,"reverse_row_1","1",403,386,2,314
"forward_row_1","29647388","AB093119.1","3",89,111,"210191",2,"reverse_row_1","1",403,386,2,314
"forward_row_1","29647389","AB093120.1","3",89,111,"210192",2,"reverse_row_1","1",403,386,2,314
"forward_row_1","29647390","AB093121.1","3",89,111,"210193",2,"reverse_row_1","1",403,386,2,314
"forward_row_1","29647391","AB093122.1","3",89,111,"210194",2,"reverse_row_1","1",403,386,2,314
"forward_row_1","29647392","AB093123.1","3",89,111,"210195",2,"reverse_row_1","1",403,386,2,314
"forward_row_1","29647393","AB093124.1","3",89,111,"210196",2,"reverse_row_1","1",403,386,2,314
"forward_row_1","29647394","AB093125.1","3",89,111,"210197",2,"reverse_row_1","1",403,386,2,314
"forward_row_1","29647395","AB093126.1","3",89,111,"210198",2,"reverse_row_1","1",403,386,2,314
"forward_row_1","29647396","AB093127.1","3",89,111,"210199",2,"reverse_row_1","1",403,386,2,314
"forward_row_1","29647397","AB093128.1","3",88,110,"210200",2,"reverse_row_1","1",402,385,2,314
"forward_row_1","29647398","AB093129.1","3",88,110,"210201",2,"reverse_row_1","1",402,385,2,314
"forward_row_1","30409520","AB095518.1","1",64,91,"86241",2,"reverse_row_1","0",437,418,2,373
"forward_row_1","84095089","AB095998.1","2",2024,2051,"136040",2,"reverse_row_1","0",2401,2382,2,377
"forward_row_1","37360760","AB096007.1","1",1034,1061,"36212",2,"reverse_row_1","0",1431,1412,2,397
"forward_row_1","32351881","AB097669.1","2",2981,3008,"8242",2,"reverse_row_1","0",3356,3337,2,375
"forward_row_1","28411275","AB097710.1","3",65,92,"48163",2,"reverse_row_1","0",459,440,2,394
"forward_row_1","93277013","AB100730.1","3",805,832,"219680",2,"reverse_row_1","0",1178,1160,2,373
"forward_row_1","510703677","AB102724.1","1",2149,2176,"13676",2,"reverse_row_1","0",2531,2512,2,382
"forward_row_1","510703232","AB102725.1","1",2149,2176,"29150",2,"reverse_row_1","0",2531,2512,2,382
"forward_row_1","40645773","AB103468.1","2",2960,2987,"217026",2,"reverse_row_1","0",3335,3316,2,375
"forward_row_1","34536528","AB105142.1","2",297,316,"7741",2,"reverse_row_1","1",652,636,2,355
"forward_row_1","40714127","AB105165.1","2",2960,2987,"217026",2,"reverse_row_1","0",3335,3316,2,375
"forward_row_1","37360836","AB106481.1","2",92,112,"87981",2,"reverse_row_1","1",377,361,2,285
"forward_row_1","37360837","AB106482.1","2",92,112,"225151",2,"reverse_row_1","1",379,363,2,287
"forward_row_1","37700024","AB108569.1","1",86,113,"228541",2,"reverse_row_1","0",454,435,2,368
"forward_row_1","37700025","AB108570.1","2",85,112,"228543",2,"reverse_row_1","0",454,435,2,369
"forward_row_1","37700026","AB108571.1","2",85,112,"228543",2,"reverse_row_1","0",454,435,2,369
"forward_row_1","37700027","AB108572.1","2",85,112,"228543",2,"reverse_row_1","0",454,435,2,369
"forward_row_1","37700028","AB108573.1","2",85,112,"228543",2,"reverse_row_1","0",454,435,2,369
"forward_row_1","37700029","AB108574.1","2",85,112,"228543",2,"reverse_row_1","0",454,435,2,369
"forward_row_1","37700030","AB108575.1","2",86,113,"228543",2,"reverse_row_1","0",455,436,2,369
"forward_row_1","37700031","AB108576.1","2",86,113,"228543",2,"reverse_row_1","0",455,436,2,369
"forward_row_1","37700032","AB108577.1","2",86,113,"228543",2,"reverse_row_1","0",455,436,2,369
